OriFull	OriSimp	mirbase_accession	version_6_0	version_7_0	version_7_1	version_8_0	version_8_1	version_8_2	version_9_0	version_9_1	version_9_2	version_10_0	version_10_1	version_11	version_12	version_13	version_14	version_15	version_16	version_17	version_18	version_19	version_20	version_21	finalname
hsa-miR-1253-002894	hsa-miR-1253	MIMAT0005904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253	hsa-miR-1253
hsa-miR-1254-002818	hsa-miR-1254	MIMAT0005905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254	hsa-miR-1254
hsa-miR-1255A-002805	hsa-miR-1255a	MIMAT0005906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a	hsa-miR-1255a
hsa-miR-1255B-002801	hsa-miR-1255b	MIMAT0005945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1255b	hsa-miR-1255b	hsa-miR-1255b	hsa-miR-1255b	hsa-miR-1255b	hsa-miR-1255b	hsa-miR-1255b	hsa-miR-1255b-5p	hsa-miR-1255b-5p	hsa-miR-1255b-5p	hsa-miR-1255b-5p	hsa-miR-1255b-5p
hsa-miR-1256-002850	hsa-miR-1256	MIMAT0005907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256	hsa-miR-1256
hsa-miR-1257-002910	hsa-miR-1257	MIMAT0005908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257	hsa-miR-1257
hsa-miR-1259-002796	hsa-miR-1259	MIMAT0005910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1259	hsa-miR-1259	hsa-miR-1259	hsa-miR-1259	hsa-miR-1259	NA	NA	NA	NA	NA	NA	hsa-miR-1259
hsa-miR-125b-1#-002378	hsa-miR-125b-1*	MIMAT0004592	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1*	hsa-miR-125b-1-3p	hsa-miR-125b-1-3p	hsa-miR-125b-1-3p	hsa-miR-125b-1-3p	hsa-miR-125b-1-3p
hsa-miR-125b-2#-002158	hsa-miR-125b-2*	MIMAT0004603	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2*	hsa-miR-125b-2-3p	hsa-miR-125b-2-3p	hsa-miR-125b-2-3p	hsa-miR-125b-2-3p	hsa-miR-125b-2-3p
hsa-miR-126#-000451	hsa-miR-126*	MIMAT0000444	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126*	hsa-miR-126-5p	hsa-miR-126-5p	hsa-miR-126-5p	hsa-miR-126-5p	hsa-miR-126-5p
hsa-miR-1260-002896	hsa-miR-1260	MIMAT0005911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1260	hsa-miR-1260	hsa-miR-1260	hsa-miR-1260	hsa-miR-1260	hsa-miR-1260	hsa-miR-1260	hsa-miR-1260a	hsa-miR-1260a	hsa-miR-1260a	hsa-miR-1260a	hsa-miR-1260a
hsa-miR-1262-002852	hsa-miR-1262	MIMAT0005914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262	hsa-miR-1262
hsa-miR-1263-002784	hsa-miR-1263	MIMAT0005915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263	hsa-miR-1263
hsa-miR-1264-002799	hsa-miR-1264	MIMAT0005791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264	hsa-miR-1264
hsa-miR-1265-002790	hsa-miR-1265	MIMAT0005918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265	hsa-miR-1265
hsa-miR-1267-002885	hsa-miR-1267	MIMAT0005921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267	hsa-miR-1267
hsa-miR-1269-002789	hsa-miR-1269	MIMAT0005923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1269	hsa-miR-1269	hsa-miR-1269	hsa-miR-1269	hsa-miR-1269	hsa-miR-1269	hsa-miR-1269	hsa-miR-1269a	hsa-miR-1269a	hsa-miR-1269a	hsa-miR-1269a	hsa-miR-1269a
hsa-miR-1270-002807	hsa-miR-1270	MIMAT0005924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270	hsa-miR-1270
hsa-miR-1271-002779	hsa-miR-1271	MIMAT0005796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1271	hsa-miR-1271	hsa-miR-1271	hsa-miR-1271	hsa-miR-1271	hsa-miR-1271	hsa-miR-1271	hsa-miR-1271-5p	hsa-miR-1271-5p	hsa-miR-1271-5p	hsa-miR-1271-5p	hsa-miR-1271-5p
hsa-miR-1272-002845	hsa-miR-1272	MIMAT0005925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272	hsa-miR-1272
hsa-miR-1274A-002883	hsa-miR-1274a	MIMAT0005927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1274a	hsa-miR-1274a	hsa-miR-1274a	hsa-miR-1274a	hsa-miR-1274a	hsa-miR-1274a	NA	NA	NA	NA	NA	hsa-miR-1274a
hsa-miR-1274B-002884	hsa-miR-1274b	MIMAT0005938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1274b	hsa-miR-1274b	hsa-miR-1274b	hsa-miR-1274b	hsa-miR-1274b	hsa-miR-1274b	NA	NA	NA	NA	NA	hsa-miR-1274b
hsa-miR-1275-002840	hsa-miR-1275	MIMAT0005929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275	hsa-miR-1275
hsa-miR-1276-002843	hsa-miR-1276	MIMAT0005930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276	hsa-miR-1276
hsa-miR-1278-002851	hsa-miR-1278	MIMAT0005936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278	hsa-miR-1278
hsa-miR-1282-002803	hsa-miR-1282	MIMAT0005940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282	hsa-miR-1282
hsa-miR-1283-002890	hsa-miR-1283	MIMAT0005799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283	hsa-miR-1283
hsa-miR-1284-002903	hsa-miR-1284	MIMAT0005941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284	hsa-miR-1284
hsa-miR-1285-002822	hsa-miR-1285	MIMAT0005876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1285	hsa-miR-1285	hsa-miR-1285	hsa-miR-1285	hsa-miR-1285	hsa-miR-1285	hsa-miR-1285	hsa-miR-1285-3p	hsa-miR-1285-3p	hsa-miR-1285-3p	hsa-miR-1285-3p	hsa-miR-1285-3p
hsa-miR-1286-002773	hsa-miR-1286	MIMAT0005877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286	hsa-miR-1286
hsa-miR-1288-002832	hsa-miR-1288	MIMAT0005942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288	hsa-miR-1288-3p	hsa-miR-1288-3p	hsa-miR-1288-3p
hsa-miR-1289-002871	hsa-miR-1289	MIMAT0005879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289	hsa-miR-1289
hsa-miR-129#-002298	hsa-miR-129*	MIMAT0004548	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-129*	hsa-miR-129*	hsa-miR-129*	hsa-miR-129*	hsa-miR-129*	hsa-miR-129*	hsa-miR-129*	hsa-miR-129*	hsa-miR-129*	hsa-miR-129-1-3p	hsa-miR-129-1-3p	hsa-miR-129-1-3p	hsa-miR-129-1-3p	hsa-miR-129-1-3p
hsa-miR-1290-002863	hsa-miR-1290	MIMAT0005880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290	hsa-miR-1290
hsa-miR-1291-002838	hsa-miR-1291	MIMAT0005881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291	hsa-miR-1291
hsa-miR-1292-002824	hsa-miR-1292	MIMAT0005943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1292	hsa-miR-1292	hsa-miR-1292	hsa-miR-1292	hsa-miR-1292	hsa-miR-1292	hsa-miR-1292	hsa-miR-1292	hsa-miR-1292-5p	hsa-miR-1292-5p	hsa-miR-1292-5p	hsa-miR-1292-5p
hsa-miR-1293-002905	hsa-miR-1293	MIMAT0005883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293	hsa-miR-1293
hsa-miR-1294-002785	hsa-miR-1294	MIMAT0005884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294	hsa-miR-1294
hsa-miR-1296-002908	hsa-miR-1296	MIMAT0005794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296	hsa-miR-1296-5p	hsa-miR-1296-5p	hsa-miR-1296-5p
hsa-miR-1298-002861	hsa-miR-1298	MIMAT0005800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298	hsa-miR-1298-5p	hsa-miR-1298-5p	hsa-miR-1298-5p
hsa-miR-1300-002902	hsa-miR-1300	MIMAT0005888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1300	hsa-miR-1300	hsa-miR-1300	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1300
hsa-miR-1301-002827	hsa-miR-1301	MIMAT0005797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301	hsa-miR-1301-3p	hsa-miR-1301-3p	hsa-miR-1301-3p
hsa-miR-1302-002901	hsa-miR-1302	MIMAT0005890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302	hsa-miR-1302
hsa-miR-1303-002792	hsa-miR-1303	MIMAT0005891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303	hsa-miR-1303
hsa-miR-1304-002874	hsa-miR-1304	MIMAT0005892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1304	hsa-miR-1304	hsa-miR-1304	hsa-miR-1304	hsa-miR-1304	hsa-miR-1304	hsa-miR-1304	hsa-miR-1304-5p	hsa-miR-1304-5p	hsa-miR-1304-5p	hsa-miR-1304-5p	hsa-miR-1304-5p
hsa-miR-1305-002867	hsa-miR-1305	MIMAT0005893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305	hsa-miR-1305
hsa-miR-130a#-002131	hsa-miR-130a*	MIMAT0004593	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a*	hsa-miR-130a-5p	hsa-miR-130a-5p	hsa-miR-130a-5p	hsa-miR-130a-5p	hsa-miR-130a-5p
hsa-miR-130b#-002114	hsa-miR-130b*	MIMAT0004680	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b*	hsa-miR-130b-5p	hsa-miR-130b-5p	hsa-miR-130b-5p	hsa-miR-130b-5p	hsa-miR-130b-5p
hsa-miR-132#-002132	hsa-miR-132*	MIMAT0004594	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-132*	hsa-miR-132*	hsa-miR-132*	hsa-miR-132*	hsa-miR-132*	hsa-miR-132*	hsa-miR-132*	hsa-miR-132*	hsa-miR-132*	hsa-miR-132-5p	hsa-miR-132-5p	hsa-miR-132-5p	hsa-miR-132-5p	hsa-miR-132-5p
hsa-miR-1324-002815	hsa-miR-1324	MIMAT0005956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324	hsa-miR-1324
hsa-miR-135b#-002159	hsa-miR-135b*	MIMAT0004698	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b*	hsa-miR-135b-3p	hsa-miR-135b-3p	hsa-miR-135b-3p	hsa-miR-135b-3p	hsa-miR-135b-3p
hsa-miR-136#-002100	hsa-miR-136*	MIMAT0004606	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-136*	hsa-miR-136*	hsa-miR-136*	hsa-miR-136*	hsa-miR-136*	hsa-miR-136*	hsa-miR-136*	hsa-miR-136*	hsa-miR-136*	hsa-miR-136-3p	hsa-miR-136-3p	hsa-miR-136-3p	hsa-miR-136-3p	hsa-miR-136-3p
hsa-miR-138-2#-002144	hsa-miR-138-2*	MIMAT0004596	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2*	hsa-miR-138-2-3p	hsa-miR-138-2-3p	hsa-miR-138-2-3p	hsa-miR-138-2-3p	hsa-miR-138-2-3p
hsa-miR-141#-002145	hsa-miR-141*	MIMAT0004598	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-141*	hsa-miR-141*	hsa-miR-141*	hsa-miR-141*	hsa-miR-141*	hsa-miR-141*	hsa-miR-141*	hsa-miR-141*	hsa-miR-141*	hsa-miR-141-5p	hsa-miR-141-5p	hsa-miR-141-5p	hsa-miR-141-5p	hsa-miR-141-5p
hsa-miR-143#-002146	hsa-miR-143*	MIMAT0004599	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-143*	hsa-miR-143*	hsa-miR-143*	hsa-miR-143*	hsa-miR-143*	hsa-miR-143*	hsa-miR-143*	hsa-miR-143*	hsa-miR-143*	hsa-miR-143-5p	hsa-miR-143-5p	hsa-miR-143-5p	hsa-miR-143-5p	hsa-miR-143-5p
hsa-miR-144-002676	hsa-miR-144	MIMAT0000436	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144	hsa-miR-144-3p	hsa-miR-144-3p	hsa-miR-144-3p	hsa-miR-144-3p	hsa-miR-144-3p
hsa-miR-144#-002148	hsa-miR-144*	MIMAT0004600	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-144*	hsa-miR-144*	hsa-miR-144*	hsa-miR-144*	hsa-miR-144*	hsa-miR-144*	hsa-miR-144*	hsa-miR-144*	hsa-miR-144*	hsa-miR-144-5p	hsa-miR-144-5p	hsa-miR-144-5p	hsa-miR-144-5p	hsa-miR-144-5p
hsa-miR-145#-002149	hsa-miR-145*	MIMAT0004601	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-145*	hsa-miR-145*	hsa-miR-145*	hsa-miR-145*	hsa-miR-145*	hsa-miR-145*	hsa-miR-145*	hsa-miR-145*	hsa-miR-145*	hsa-miR-145-3p	hsa-miR-145-3p	hsa-miR-145-3p	hsa-miR-145-3p	hsa-miR-145-3p
hsa-miR-146a#-002163	hsa-miR-146a*	MIMAT0004608	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a*	hsa-miR-146a-3p	hsa-miR-146a-3p	hsa-miR-146a-3p	hsa-miR-146a-3p	hsa-miR-146a-3p
hsa-miR-148a#-002134	hsa-miR-148a*	MIMAT0004549	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a*	hsa-miR-148a-5p	hsa-miR-148a-5p	hsa-miR-148a-5p	hsa-miR-148a-5p	hsa-miR-148a-5p
hsa-miR-148b#-002160	hsa-miR-148b*	MIMAT0004699	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b*	hsa-miR-148b-5p	hsa-miR-148b-5p	hsa-miR-148b-5p	hsa-miR-148b-5p	hsa-miR-148b-5p
hsa-miR-149#-002164	hsa-miR-149*	MIMAT0004609	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-149*	hsa-miR-149*	hsa-miR-149*	hsa-miR-149*	hsa-miR-149*	hsa-miR-149*	hsa-miR-149*	hsa-miR-149*	hsa-miR-149*	hsa-miR-149-3p	hsa-miR-149-3p	hsa-miR-149-3p	hsa-miR-149-3p	hsa-miR-149-3p
hsa-miR-151-3p-002254	hsa-miR-151-3p	MIMAT0000757	hsa-miR-151	hsa-miR-151	hsa-miR-151	hsa-miR-151	hsa-miR-151	hsa-miR-151	hsa-miR-151	hsa-miR-151	hsa-miR-151	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151-3p	hsa-miR-151a-3p	hsa-miR-151a-3p	hsa-miR-151a-3p	hsa-miR-151a-3p	hsa-miR-151a-3p
hsa-miR-151-5P-002642	hsa-miR-151-5p	MIMAT0004697	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151-5p	hsa-miR-151a-5p	hsa-miR-151a-5p	hsa-miR-151a-5p	hsa-miR-151a-5p	hsa-miR-151a-5p
hsa-miR-154#-000478	hsa-miR-154*	MIMAT0000453	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154*	hsa-miR-154-3p	hsa-miR-154-3p	hsa-miR-154-3p	hsa-miR-154-3p	hsa-miR-154-3p
hsa-miR-155#-002287	hsa-miR-155*	MIMAT0004658	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-155*	hsa-miR-155*	hsa-miR-155*	hsa-miR-155*	hsa-miR-155*	hsa-miR-155*	hsa-miR-155*	hsa-miR-155*	hsa-miR-155*	hsa-miR-155-3p	hsa-miR-155-3p	hsa-miR-155-3p	hsa-miR-155-3p	hsa-miR-155-3p
hsa-miR-15a#-002419	hsa-miR-15a*	MIMAT0004488	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a*	hsa-miR-15a-3p	hsa-miR-15a-3p	hsa-miR-15a-3p	hsa-miR-15a-3p	hsa-miR-15a-3p
hsa-miR-15b#-002173	hsa-miR-15b*	MIMAT0004586	NA	NA	NA	NA	NA	NA	NA	NA	NA	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b*	hsa-miR-15b-3p	hsa-miR-15b-3p	hsa-miR-15b-3p	hsa-miR-15b-3p	hsa-miR-15b-3p
